     458,594  3,12330E-003
     459,032  3,11550E-003
     459,469  3,12430E-003
     459,907  3,14330E-003
     460,344  3,15040E-003
     460,782  3,16550E-003
     461,219  3,17880E-003
     461,657  3,18230E-003
     462,094  3,18380E-003
     462,532  3,19120E-003
     462,985  3,17240E-003
     463,422  3,18410E-003
     463,860  3,18570E-003
     464,297  3,19860E-003
     464,735  3,21070E-003
     465,172  3,21600E-003
     465,610  3,21240E-003
     466,047  3,21300E-003
     466,500  3,20670E-003
     466,938  3,20300E-003
     467,375  3,20560E-003
     467,813  3,21870E-003
     468,250  3,24070E-003
     468,688  3,24880E-003
     469,125  3,25820E-003
     469,563  3,27060E-003
     470,000  3,28070E-003
     470,438  3,27940E-003
     470,875  3,28160E-003
     471,313  3,28590E-003
     471,750  3,28300E-003
     472,219  3,28460E-003
     472,875  3,28160E-003
     473,329  3,29110E-003
     473,766  3,30100E-003
     474,204  3,30580E-003
     474,641  3,31220E-003
     475,094  3,31680E-003
     475,532  3,32760E-003
     475,969  3,34410E-003
     476,407  3,35860E-003
     476,844  3,35710E-003
     477,297  3,36970E-003
     477,735  3,37320E-003
     478,172  3,37400E-003
     478,610  3,36250E-003
     479,047  3,36210E-003
     479,500  3,37290E-003
     479,938  3,37420E-003
     480,375  3,38560E-003
     480,813  3,38720E-003
     481,250  3,38960E-003
     481,704  3,38900E-003
     482,141  3,39500E-003
     482,579  3,39670E-003
     483,016  3,40310E-003
     483,454  3,40110E-003
     483,891  3,41170E-003
     484,344  3,41030E-003
     484,782  3,41170E-003
     485,219  3,41850E-003
     485,657  3,42600E-003
     486,094  3,43880E-003
     486,547  3,44350E-003
     486,985  3,44460E-003
     487,422  3,45210E-003
     487,860  3,45550E-003
     488,297  3,46800E-003
     488,750  3,48210E-003
     489,188  3,48280E-003
     489,625  3,49600E-003
     490,063  3,47290E-003
     490,641  3,47960E-003
     491,079  3,49350E-003
     491,516  3,49730E-003
     491,954  3,50410E-003
     492,407  3,51400E-003
     492,844  3,52170E-003
     493,282  3,53440E-003
     493,719  3,55410E-003
     494,157  3,55510E-003
     494,610  3,55350E-003
     495,047  3,56110E-003
     495,485  3,55840E-003
     495,922  3,55690E-003
     496,360  3,57330E-003
     496,797  3,58230E-003
     497,250  3,58650E-003
     497,688  3,58500E-003
     498,125  3,58740E-003
     498,563  3,58540E-003
     499,016  3,59840E-003
     499,797  3,60180E-003
     500,235  3,61870E-003
     500,688  3,60680E-003
     501,125  3,61890E-003
     501,563  3,62980E-003
     502,000  3,63850E-003
     502,438  3,64660E-003
     502,875  3,64800E-003
     503,313  3,64690E-003
     503,766  3,65380E-003
     504,204  3,65280E-003
     504,641  3,65570E-003
     505,079  3,67180E-003
     505,516  3,67970E-003
     505,969  3,65230E-003
     506,407  3,65940E-003
     506,844  3,66700E-003
     507,297  3,66490E-003
     507,735  3,67950E-003
     508,563  3,67290E-003
     509,016  3,68230E-003
     509,454  3,70900E-003
     509,891  3,69920E-003
     510,329  3,69700E-003
     510,766  3,70780E-003
     511,204  3,70220E-003
     511,641  3,70870E-003
     512,094  3,71170E-003
     512,532  3,71090E-003
     512,969  3,73420E-003
     513,407  3,74630E-003
     513,844  3,75220E-003
     514,297  3,76930E-003
     514,735  3,77600E-003
     515,172  3,78290E-003
     515,610  3,77350E-003
     516,063  3,77060E-003
     516,500  3,77870E-003
     516,938  3,78570E-003
     517,375  3,79610E-003
     517,813  3,80680E-003
     518,250  3,80850E-003
     518,704  3,80990E-003
     519,141  3,81430E-003
     519,579  3,80520E-003
     520,016  3,80940E-003
     520,469  3,80800E-003
     520,907  3,81330E-003
     521,344  3,81270E-003
     521,782  3,82330E-003
     522,219  3,82370E-003
     522,657  3,83400E-003
     523,110  3,84090E-003
     523,547  3,85150E-003
     523,985  3,86020E-003
     524,438  3,87800E-003
     524,875  3,86920E-003
     525,313  3,87730E-003
     525,750  3,88080E-003
     526,204  3,86810E-003
     526,641  3,88310E-003
     527,079  3,89620E-003
     527,516  3,89530E-003
     527,969  3,89830E-003
     528,407  3,92280E-003
     528,844  3,92520E-003
     529,297  3,92050E-003
     529,735  3,92340E-003
     530,172  3,93300E-003
     530,610  3,92150E-003
     531,063  3,93770E-003
     531,500  3,94220E-003
     531,938  3,95350E-003
     532,391  3,96680E-003
     532,829  3,95690E-003
     533,266  3,95440E-003
     533,719  3,94740E-003
     534,157  3,96390E-003
     534,594  3,98040E-003
     535,047  3,98830E-003
     535,485  4,00640E-003
     535,922  3,99870E-003
     536,375  3,99670E-003
     536,813  3,98970E-003
     537,250  3,98180E-003
     537,688  3,99020E-003
     538,141  4,01560E-003
     538,579  4,01990E-003
     539,016  4,03550E-003
     539,469  4,04440E-003
     539,907  4,03190E-003
     540,344  4,03350E-003
     540,797  4,05320E-003
     541,250  4,06110E-003
     541,688  4,05450E-003
     542,125  4,05570E-003
     542,563  4,05180E-003
     543,016  4,05810E-003
     543,454  4,06980E-003
     543,891  4,07680E-003
     544,344  4,09160E-003
     544,782  4,10760E-003
     545,219  4,10710E-003
     545,657  4,10470E-003
     546,110  4,11040E-003
     546,547  4,11390E-003
     547,204  4,13770E-003
     547,735  4,13950E-003
     548,172  4,13460E-003
     548,625  4,12580E-003
     549,063  4,11690E-003
     549,516  4,13240E-003
     549,954  4,14490E-003
     550,391  4,15520E-003
     550,829  4,18020E-003
     551,282  4,16640E-003
     551,719  4,15980E-003
     552,172  4,14940E-003
     552,610  4,16680E-003
     553,047  4,17940E-003
     553,485  4,19420E-003
     553,938  4,18620E-003
     554,375  4,17720E-003
     554,829  4,19950E-003
     555,500  4,20780E-003
     555,954  4,22170E-003
     556,391  4,21840E-003
     556,829  4,21400E-003
     557,282  4,22050E-003
     557,719  4,21030E-003
     558,157  4,21320E-003
     558,610  4,26000E-003
     559,047  4,25230E-003
     559,500  4,25380E-003
     559,938  4,24010E-003
     560,375  4,24690E-003
     560,829  4,25660E-003
     561,266  4,27410E-003
     561,704  4,28860E-003
     562,157  4,27590E-003
     562,594  4,26240E-003
     563,047  4,27980E-003
     563,485  4,29560E-003
     563,922  4,31340E-003
     564,375  4,29460E-003
     564,813  4,28470E-003
     565,266  4,30060E-003
     565,704  4,32370E-003
     566,157  4,31010E-003
     566,594  4,30300E-003
     567,047  4,32780E-003
     567,485  4,34840E-003
     567,922  4,32140E-003
     568,360  4,31530E-003
     568,797  4,32980E-003
     569,250  4,34640E-003
     569,688  4,34310E-003
     570,125  4,34010E-003
     570,579  4,34490E-003
     571,016  4,37390E-003
     571,469  4,39500E-003
     571,907  4,38030E-003
     572,360  4,37530E-003
     572,797  4,35920E-003
     573,235  4,37620E-003
     573,688  4,40570E-003
     574,125  4,39870E-003
     574,579  4,38940E-003
     575,016  4,40640E-003
     575,454  4,42000E-003
     575,907  4,43320E-003
     576,344  4,42180E-003
     576,797  4,40960E-003
     577,235  4,40880E-003
     577,672  4,42510E-003
     578,125  4,45470E-003
     578,563  4,44600E-003
     579,016  4,43610E-003
     579,454  4,46120E-003
     579,907  4,47180E-003
     580,344  4,48020E-003
     580,782  4,46900E-003
     581,235  4,46170E-003
     581,672  4,46350E-003
     582,110  4,50350E-003
     582,563  4,49120E-003
     583,016  4,48280E-003
     583,454  4,48860E-003
     583,891  4,50530E-003
     584,344  4,52660E-003
     584,782  4,51130E-003
     585,235  4,49220E-003
     585,672  4,51910E-003
     586,125  4,52980E-003
     586,563  4,51910E-003
     587,016  4,51860E-003
     587,454  4,54180E-003
     587,891  4,56840E-003
     588,344  4,56160E-003
     588,782  4,56510E-003
     589,219  4,55070E-003
     589,672  4,54840E-003
     590,110  4,56400E-003
     590,563  4,57740E-003
     591,000  4,57960E-003
     591,454  4,56940E-003
     591,891  4,59410E-003
     592,329  4,61320E-003
     592,782  4,60070E-003
     593,219  4,58120E-003
     593,672  4,59770E-003
     594,110  4,62360E-003
     594,563  4,62160E-003
     595,000  4,62020E-003
     595,438  4,61150E-003
     595,891  4,61800E-003
     596,329  4,64340E-003
     596,782  4,65630E-003
     597,219  4,64720E-003
     597,657  4,62940E-003
     598,110  4,64680E-003
     598,547  4,67540E-003
     599,000  4,67150E-003
     599,438  4,67050E-003
     599,875  4,65700E-003
     600,329  4,67370E-003
     600,766  4,68250E-003
     601,204  4,68050E-003
     601,641  4,68790E-003
     602,094  4,69140E-003
     602,532  4,69250E-003
     602,969  4,70170E-003
     603,407  4,70740E-003
     603,829  4,72180E-003
     604,282  4,72160E-003
     604,719  4,71140E-003
     605,157  4,71830E-003
     605,594  4,72290E-003
     606,032  4,72360E-003
     606,485  4,72240E-003
     606,922  4,72250E-003
     607,360  4,72700E-003
     607,797  4,74220E-003
     608,235  4,74470E-003
     608,672  4,74550E-003
     609,125  4,75000E-003
     609,563  4,74940E-003
     610,000  4,77900E-003
     610,438  4,77650E-003
     610,875  4,77150E-003
     611,313  4,77350E-003
     611,750  4,77930E-003
     612,204  4,78860E-003
     612,641  4,79700E-003
     613,079  4,80070E-003
     613,516  4,79200E-003
     613,954  4,80180E-003
     614,391  4,80990E-003
     615,313  4,81570E-003
     615,750  4,82520E-003
     616,204  4,83430E-003
     616,641  4,83790E-003
     617,079  4,83980E-003
     617,516  4,84220E-003
     617,954  4,84560E-003
     618,391  4,84500E-003
     618,844  4,86220E-003
     619,282  4,87130E-003
     619,719  4,87350E-003
     620,157  4,88400E-003
     620,594  4,89210E-003
     621,047  4,91080E-003
     621,485  4,92170E-003
     621,922  4,91920E-003
     622,360  4,91570E-003
     622,813  4,91000E-003
     623,250  4,90550E-003
     623,688  4,90910E-003
     624,141  4,90880E-003
     624,579  4,93190E-003
     625,016  4,94540E-003
     625,454  4,94370E-003
     625,907  4,96280E-003
     626,344  4,96550E-003
     626,782  4,96170E-003
     627,219  4,95870E-003
     627,672  4,95560E-003
     628,110  4,95670E-003
     628,547  4,95920E-003
     629,000  4,96820E-003
     629,438  4,98370E-003
     629,875  4,99800E-003
     630,329  5,00310E-003
     630,766  4,99500E-003
     631,204  4,99310E-003
     631,657  4,99150E-003
     632,094  5,00460E-003
     632,532  5,01870E-003
     632,969  5,02630E-003
     633,422  5,03690E-003
     633,860  5,05080E-003
     634,297  5,04380E-003
     634,750  5,05750E-003
     635,188  5,05980E-003
     635,625  5,05740E-003
     636,063  5,05770E-003
     636,500  5,06410E-003
     636,954  5,05180E-003
     637,391  5,05430E-003
     637,829  5,07140E-003
     638,282  5,07610E-003
     638,719  5,07630E-003
     639,157  5,09540E-003
     639,594  5,11070E-003
     640,047  5,11060E-003
     640,485  5,09910E-003
     640,922  5,10700E-003
     641,375  5,09780E-003
     641,813  5,11250E-003
     642,250  5,12070E-003
     642,704  5,13820E-003
     643,141  5,14140E-003
     643,579  5,13420E-003
     644,032  5,13940E-003
     644,469  5,14350E-003
     644,907  5,13660E-003
     645,344  5,14220E-003
     645,797  5,15850E-003
     646,235  5,18180E-003
     646,688  5,17690E-003
     647,125  5,17410E-003
     647,563  5,18920E-003
     648,000  5,19140E-003
     648,438  5,19290E-003
     648,891  5,18960E-003
     649,329  5,18740E-003
     649,766  5,20940E-003
     650,219  5,19630E-003
     650,657  5,21560E-003
     651,094  5,23070E-003
     651,532  5,23590E-003
     651,985  5,22760E-003
     652,422  5,23150E-003
     652,860  5,22280E-003
     653,313  5,24080E-003
     653,750  5,22740E-003
     654,188  5,24550E-003
     654,641  5,26110E-003
     655,079  5,26730E-003
     655,516  5,27530E-003
     655,954  5,27980E-003
     656,407  5,29280E-003
     656,844  5,28190E-003
     657,282  5,28740E-003
     657,719  5,27440E-003
     658,172  5,27600E-003
     658,610  5,29020E-003
     659,047  5,30410E-003
     659,500  5,29810E-003
     659,938  5,32220E-003
     660,375  5,31870E-003
     660,829  5,31550E-003
     661,266  5,32290E-003
     661,704  5,30980E-003
     662,141  5,31500E-003
     662,594  5,31790E-003
     663,032  5,31410E-003
     663,469  5,33160E-003
     663,907  5,34690E-003
     664,360  5,36760E-003
     664,797  5,37600E-003
     665,235  5,37990E-003
     665,672  5,38010E-003
     666,125  5,37230E-003
     666,563  5,36420E-003
     667,000  5,35900E-003
     667,454  5,37230E-003
     667,891  5,37950E-003
     668,329  5,40850E-003
     668,782  5,40030E-003
     669,219  5,38580E-003
     669,829  5,41480E-003
     670,266  5,41830E-003
     670,719  5,42690E-003
     671,157  5,44160E-003
     671,594  5,42810E-003
     672,047  5,40860E-003
     672,485  5,42710E-003
     672,938  5,43480E-003
     673,375  5,45510E-003
     673,813  5,45210E-003
     674,266  5,45620E-003
     674,704  5,45320E-003
     675,141  5,44080E-003
     675,594  5,45090E-003
     676,032  5,46400E-003
     676,469  5,47760E-003
     676,922  5,49810E-003
     677,360  5,48960E-003
     677,797  5,48490E-003
     678,250  5,47640E-003
     678,688  5,50480E-003
     679,125  5,51440E-003
     679,579  5,50740E-003
     680,016  5,48430E-003
     680,469  5,48630E-003
     680,907  5,50050E-003
     681,344  5,52310E-003
     681,797  5,54300E-003
     682,235  5,54500E-003
     682,688  5,54340E-003
     683,125  5,53200E-003
     683,563  5,52750E-003
     684,016  5,53800E-003
     684,454  5,55950E-003
     684,891  5,56210E-003
     685,344  5,56540E-003
     685,782  5,56790E-003
     686,219  5,55910E-003
     686,672  5,58120E-003
     687,110  5,58360E-003
     687,547  5,58740E-003
     688,000  5,59320E-003
     688,438  5,59700E-003
     688,875  5,59940E-003
     689,329  5,58570E-003
     689,766  5,60460E-003
     690,204  5,61450E-003
     690,657  5,64240E-003
     691,094  5,62720E-003
     691,547  5,61270E-003
     691,985  5,61740E-003
     692,438  5,63850E-003
     692,875  5,65360E-003
     693,313  5,65680E-003
     693,766  5,65030E-003
     694,204  5,63770E-003
     694,657  5,66830E-003
     695,094  5,69040E-003
     695,532  5,67800E-003
     695,985  5,66570E-003
     696,422  5,64960E-003
     696,860  5,66770E-003
     697,313  5,68790E-003
     697,750  5,70110E-003
     698,204  5,69610E-003
     698,641  5,69920E-003
     699,391  5,69110E-003
     699,829  5,70880E-003
     700,266  5,71530E-003
     700,719  5,72890E-003
     701,157  5,72140E-003
     701,610  5,71590E-003
     702,047  5,72880E-003
     702,485  5,74290E-003
     702,938  5,75980E-003
     703,375  5,75230E-003
     703,829  5,73520E-003
     704,266  5,74030E-003
     704,704  5,75330E-003
     705,157  5,77560E-003
     705,594  5,76600E-003
     706,047  5,75690E-003
     706,485  5,78090E-003
     706,938  5,78650E-003
     707,375  5,80430E-003
     707,813  5,78980E-003
     708,266  5,78410E-003
     708,704  5,77520E-003
     709,141  5,79390E-003
     709,594  5,82100E-003
     710,032  5,81640E-003
     710,485  5,81780E-003
     710,922  5,80340E-003
     711,360  5,81620E-003
     711,813  5,82520E-003
     712,250  5,84230E-003
     712,704  5,83210E-003
     713,141  5,82160E-003
     713,579  5,82770E-003
     714,032  5,84440E-003
     714,469  5,87200E-003
     714,922  5,86070E-003
     715,360  5,84890E-003
     715,813  5,86390E-003
     716,250  5,87530E-003
     716,688  5,88010E-003
     717,141  5,88060E-003
     717,875  5,87620E-003
     718,329  5,87190E-003
     718,766  5,89370E-003
     719,204  5,91060E-003
     719,657  5,91320E-003
     720,094  5,89720E-003
     720,547  5,88950E-003
     720,985  5,90560E-003
     721,438  5,92770E-003
     721,875  5,93230E-003
     722,313  5,92670E-003
     722,766  5,92130E-003
     723,204  5,94430E-003
     723,657  5,96420E-003
     724,094  5,95060E-003
     724,547  5,94340E-003
     724,985  5,93560E-003
     725,422  5,95030E-003
     725,875  5,97750E-003
     726,313  5,98140E-003
     726,766  5,96130E-003
     727,204  5,97570E-003
     727,657  5,97840E-003
     728,094  6,00210E-003
     728,547  5,98340E-003
     728,985  5,96620E-003
     729,422  5,98490E-003
     729,875  6,01190E-003
     730,313  6,01920E-003
     730,766  6,01110E-003
     731,204  6,00890E-003
     731,657  6,02780E-003
     732,094  6,05090E-003
     732,532  6,03040E-003
     732,985  6,02160E-003
     733,422  6,02280E-003
     733,875  6,03830E-003
     734,313  6,06240E-003
     734,766  6,05600E-003
     735,204  6,04590E-003
     735,641  6,04900E-003
     736,079  6,05110E-003
     736,532  6,06980E-003
     736,969  6,08740E-003
     737,422  6,07640E-003
     737,860  6,07280E-003
     738,297  6,06540E-003
     738,750  6,09130E-003
     739,188  6,11010E-003
     739,641  6,10720E-003
     740,079  6,08920E-003
     740,532  6,10470E-003
     740,969  6,11750E-003
     741,422  6,11900E-003
     741,860  6,10220E-003
     742,313  6,10240E-003
     742,750  6,12910E-003
     743,188  6,15840E-003
     743,641  6,14500E-003
     744,079  6,13510E-003
     744,532  6,13580E-003
     744,969  6,14750E-003
     745,422  6,16980E-003
     745,860  6,15870E-003
     746,297  6,15660E-003
     746,750  6,15500E-003
     747,188  6,18190E-003
     747,641  6,18120E-003
     748,079  6,16370E-003
     748,532  6,18540E-003
     748,969  6,20020E-003
     749,422  6,20470E-003
     749,860  6,18590E-003
     750,313  6,17930E-003
     750,750  6,20710E-003
     751,188  6,23690E-003
     751,641  6,21700E-003
     752,079  6,21010E-003
     752,532  6,23350E-003
     752,969  6,24590E-003
     753,422  6,23980E-003
     753,860  6,22850E-003
     754,313  6,22320E-003
     754,750  6,24590E-003
     755,188  6,27640E-003
     755,641  6,26230E-003
     756,079  6,24910E-003
     756,532  6,26790E-003
     756,969  6,27810E-003
     757,422  6,28180E-003
     757,860  6,27270E-003
     758,688  6,26960E-003
     759,125  6,28250E-003
     759,563  6,30190E-003
     760,016  6,32270E-003
     760,454  6,30360E-003
     760,907  6,30320E-003
     761,360  6,32600E-003
     761,797  6,31170E-003
     762,235  6,30790E-003
     762,688  6,31310E-003
     763,125  6,32370E-003
     763,579  6,35760E-003
     764,016  6,34520E-003
     764,469  6,33380E-003
     764,907  6,34490E-003
     765,344  6,35480E-003
     765,797  6,35710E-003
     766,235  6,34340E-003
     766,688  6,34740E-003
     767,125  6,37780E-003
     767,579  6,37720E-003
     768,016  6,36570E-003
     768,469  6,38670E-003
     768,907  6,40420E-003
     769,360  6,38420E-003
     769,797  6,38130E-003
     770,250  6,39970E-003
     770,704  6,39570E-003
     771,141  6,39190E-003
     771,594  6,42080E-003
     772,032  6,42860E-003
     772,485  6,40800E-003
     772,922  6,42790E-003
     773,375  6,44740E-003
     773,813  6,42080E-003
     774,266  6,42850E-003
     774,719  6,43830E-003
     775,157  6,43260E-003
     775,610  6,44530E-003
     776,047  6,47340E-003
     776,500  6,46440E-003
     776,938  6,44980E-003
     777,391  6,48180E-003
     777,829  6,47070E-003
     778,282  6,45860E-003
     778,735  6,48640E-003
     779,172  6,48450E-003
     779,625  6,46300E-003
     780,063  6,48990E-003
     780,516  6,50670E-003
     780,954  6,49410E-003
     781,407  6,50310E-003
     781,860  6,52510E-003
     782,297  6,49860E-003
     782,750  6,50430E-003
     783,188  6,52710E-003
     783,641  6,52360E-003
     784,079  6,50910E-003
     784,532  6,54820E-003
     784,969  6,54840E-003
     785,422  6,52460E-003
     785,875  6,54770E-003
     786,313  6,54830E-003
     786,766  6,52870E-003
     787,204  6,55050E-003
     787,657  6,56950E-003
     788,094  6,54880E-003
     788,547  6,57550E-003
     789,000  6,58650E-003
     789,438  6,56720E-003
     789,891  6,58550E-003
     790,329  6,59560E-003
     790,782  6,56740E-003
     791,219  6,58370E-003
     791,672  6,61460E-003
     792,110  6,60530E-003
     792,563  6,60380E-003
     793,016  6,63950E-003
     793,454  6,62460E-003
     793,907  6,60340E-003
     794,344  6,62180E-003
     794,797  6,63110E-003
     795,235  6,61450E-003
     795,688  6,63500E-003
     796,141  6,65960E-003
     796,579  6,64650E-003
     797,016  6,64140E-003
     797,469  6,66450E-003
     797,907  6,67050E-003
     798,360  6,64510E-003
     798,797  6,66520E-003
     799,250  6,66410E-003
     799,688  6,68380E-003
     800,141  6,66120E-003
     800,579  6,68920E-003
     801,032  6,71040E-003
     801,469  6,69760E-003
     801,922  6,69790E-003
     802,375  6,71210E-003
     802,813  6,70760E-003
     803,266  6,68620E-003
     803,704  6,71570E-003
     804,157  6,70840E-003
     804,594  6,70650E-003
     805,047  6,72770E-003
     805,485  6,75150E-003
     805,938  6,73760E-003
     806,391  6,73690E-003
     806,829  6,75960E-003
     807,282  6,74760E-003
     807,719  6,72750E-003
     808,172  6,74370E-003
     808,610  6,78930E-003
     809,063  6,76380E-003
     809,500  6,77310E-003
     809,954  6,79520E-003
     810,391  6,78800E-003
     810,844  6,76740E-003
     811,282  6,79900E-003
     811,735  6,79170E-003
     812,172  6,77520E-003
     812,625  6,80530E-003
     813,079  6,82410E-003
     813,516  6,80370E-003
     813,969  6,81780E-003
     814,407  6,82500E-003
     814,860  6,79790E-003
     815,313  6,81840E-003
     815,750  6,83470E-003
     816,204  6,82230E-003
     816,641  6,83290E-003
     817,094  6,86080E-003
     817,532  6,85750E-003
     817,985  6,83790E-003
     818,422  6,85730E-003
     818,875  6,87530E-003
     819,313  6,84100E-003
     819,766  6,85970E-003
     820,204  6,88840E-003
     820,657  6,87010E-003
     821,094  6,86190E-003
     821,547  6,89670E-003
     822,000  6,89680E-003
     822,438  6,87540E-003
     822,891  6,89220E-003
     823,329  6,90160E-003
     823,782  6,87830E-003
     824,219  6,90350E-003
     824,672  6,92100E-003
     825,125  6,90200E-003
     825,563  6,93520E-003
     826,016  6,93560E-003
     826,454  6,91930E-003
     826,907  6,93440E-003
     827,344  6,95180E-003
     827,797  6,92860E-003
     828,250  6,93110E-003
     828,688  6,95390E-003
     829,141  6,97210E-003
     829,579  6,94980E-003
     830,032  6,97360E-003
     830,469  6,98850E-003
     830,922  6,96010E-003
     831,360  6,98750E-003
     831,813  6,96700E-003
     832,266  6,97530E-003
     832,719  6,98350E-003
     833,157  6,97730E-003
     833,610  7,01800E-003
     834,063  6,99560E-003
     834,500  7,00900E-003
     834,954  7,01420E-003
     835,407  6,99450E-003
     835,844  7,02710E-003
     836,297  7,00450E-003
     836,750  7,02570E-003
     837,188  7,02510E-003
     837,641  7,01910E-003
     838,094  7,05930E-003
     838,532  7,03410E-003
     838,985  7,04730E-003
     839,438  7,05820E-003
     839,875  7,03180E-003
     840,329  7,07080E-003
     840,782  7,05130E-003
     841,219  7,05180E-003
     841,672  7,07130E-003
     842,204  7,07000E-003
     842,657  7,09670E-003
     843,094  7,07000E-003
     843,547  7,08440E-003
     844,000  7,08430E-003
     844,438  7,07780E-003
     844,891  7,11150E-003
     845,344  7,09360E-003
     845,782  7,10200E-003
     846,235  7,12560E-003
     846,688  7,11000E-003
     847,125  7,13980E-003
     847,579  7,12400E-003
     848,016  7,11970E-003
     848,469  7,13140E-003
     848,922  7,10860E-003
     849,375  7,13590E-003
     849,813  7,14490E-003
     850,266  7,13960E-003
     850,719  7,17780E-003
     851,157  7,14830E-003
     851,610  7,16020E-003
     852,063  7,15770E-003
     852,500  7,15730E-003
     852,954  7,17330E-003
     853,407  7,15150E-003
     853,860  7,20280E-003
     854,297  7,17660E-003
     854,750  7,19650E-003
     855,188  7,20790E-003
     855,641  7,17720E-003
     856,094  7,19870E-003
     856,532  7,18870E-003
     856,985  7,19860E-003
     857,438  7,20850E-003
     857,891  7,19950E-003
     858,329  7,23860E-003
     858,782  7,23370E-003
     859,235  7,23160E-003
     859,672  7,23790E-003
     860,125  7,22850E-003
     860,579  7,24250E-003
     861,016  7,22160E-003
     861,469  7,24690E-003
     861,922  7,25410E-003
     862,360  7,25340E-003
     862,813  7,28730E-003
     863,266  7,26710E-003
     863,704  7,27340E-003
     864,157  7,27660E-003
     864,610  7,24980E-003
     865,047  7,28130E-003
     865,500  7,27460E-003
     865,954  7,27910E-003
     866,454  7,29320E-003
     866,907  7,30390E-003
     867,344  7,30160E-003
     867,797  7,30770E-003
     868,250  7,28670E-003
     868,688  7,31260E-003
     869,141  7,28860E-003
     869,594  7,32990E-003
     870,047  7,30720E-003
     870,485  7,32390E-003
     870,938  7,33150E-003
     871,610  7,33940E-003
     872,063  7,33870E-003
     872,500  7,33360E-003
     872,954  7,35650E-003
     873,407  7,33690E-003
     873,844  7,35180E-003
     874,297  7,35940E-003
     874,750  7,36030E-003
     875,188  7,39230E-003
     875,641  7,35810E-003
     876,094  7,39640E-003
     876,547  7,37360E-003
     876,985  7,37400E-003
     877,438  7,39770E-003
     877,891  7,36670E-003
     878,329  7,41060E-003
     878,782  7,39770E-003
     879,235  7,40720E-003
     879,672  7,41780E-003
     880,125  7,41440E-003
     880,579  7,43780E-003
     881,016  7,40900E-003
     881,469  7,41610E-003
     881,922  7,43450E-003
     882,360  7,41360E-003
     882,813  7,45700E-003
     883,266  7,43200E-003
     883,704  7,45620E-003
     884,157  7,45170E-003
     884,610  7,45500E-003
     885,063  7,45890E-003
     885,500  7,43520E-003
     885,954  7,47830E-003
     886,407  7,45730E-003
     886,844  7,47490E-003
     887,297  7,48610E-003
     887,750  7,47750E-003
     888,188  7,50760E-003
     888,641  7,48450E-003
     889,094  7,49980E-003
     889,547  7,48620E-003
     890,000  7,50390E-003
     890,438  7,47650E-003
     890,891  7,52750E-003
     891,344  7,50370E-003
     891,797  7,53600E-003
     892,250  7,52060E-003
     892,688  7,55390E-003
     893,141  7,51680E-003
     893,594  7,55150E-003
     894,047  7,51600E-003
     894,485  7,55670E-003
     894,938  7,52760E-003
     895,391  7,56790E-003
     895,844  7,55840E-003
     896,297  7,57740E-003
     896,735  7,56230E-003
     897,188  7,57770E-003
     897,641  7,54860E-003
     898,094  7,58760E-003
     898,547  7,57220E-003
     898,985  7,60570E-003
     899,438  7,58460E-003
     899,891  7,60810E-003
     900,344  7,60190E-003
     900,782  7,60520E-003
     901,235  7,61070E-003
     901,688  7,59950E-003
     902,141  7,60840E-003
     902,594  7,60760E-003
     903,032  7,62660E-003
     903,485  7,61970E-003
     903,938  7,63980E-003
     904,391  7,63610E-003
     904,844  7,62430E-003
     905,266  7,66000E-003
     905,719  7,62180E-003
     906,172  7,65880E-003
     906,625  7,63110E-003
     907,079  7,66710E-003
     907,532  7,64590E-003
     907,969  7,68850E-003
     908,422  7,65380E-003
     908,875  7,69710E-003
     909,329  7,65830E-003
     909,782  7,69700E-003
     910,219  7,65860E-003
     910,672  7,70160E-003
     911,125  7,68140E-003
     911,579  7,70860E-003
     912,016  7,69320E-003
     912,469  7,71700E-003
     912,922  7,71530E-003
     913,375  7,71630E-003
     913,829  7,71520E-003
     914,266  7,71510E-003
     914,719  7,71550E-003
     915,172  7,73950E-003
     915,625  7,72590E-003
     916,079  7,75200E-003
     916,532  7,74040E-003
     916,969  7,76430E-003
     917,422  7,73860E-003
     917,875  7,77030E-003
     918,329  7,73530E-003
     918,782  7,76500E-003
     919,219  7,75360E-003
     919,672  7,76790E-003
     920,125  7,77640E-003
     920,579  7,78460E-003
     921,016  7,78070E-003
     921,469  7,78370E-003
     921,922  7,78530E-003
     922,375  7,78810E-003
     922,829  7,78680E-003
     923,266  7,79550E-003
     923,719  7,80460E-003
     924,172  7,80430E-003
     924,625  7,82540E-003
     925,079  7,82130E-003
     925,516  7,82940E-003
     925,969  7,82010E-003
     926,422  7,82330E-003
     926,875  7,84630E-003
     927,329  7,81570E-003
     927,782  7,85780E-003
     928,235  7,82320E-003
     928,672  7,86990E-003
     929,125  7,83510E-003
     929,579  7,86880E-003
     930,032  7,84360E-003
     930,485  7,87930E-003
     930,922  7,84800E-003
     931,375  7,89190E-003
     931,829  7,86750E-003
     932,282  7,90160E-003
     932,735  7,87490E-003
     933,172  7,92530E-003
     933,969  7,88370E-003
     934,422  7,91790E-003
     934,860  7,88200E-003
     935,313  7,90080E-003
     936,000  7,92230E-003
     936,516  7,91870E-003
     936,969  7,92130E-003
     937,407  7,93180E-003
     937,860  7,93190E-003
     938,313  7,93220E-003
     938,766  7,94140E-003
     939,219  7,94220E-003
     939,657  7,93580E-003
     940,110  7,95120E-003
     940,563  7,94680E-003
