     132.797  1.06840E-003
     133.234  1.06840E-003
     133.656  1.06860E-003
     134.094  1.07380E-003
     134.516  1.06690E-003
     134.953  1.10910E-003
     135.391  1.08520E-003
     135.812  1.12740E-003
     136.250  1.10210E-003
     136.672  1.11640E-003
     137.094  1.11430E-003
     137.516  1.11820E-003
     137.953  1.13050E-003
     138.391  1.11700E-003
     138.812  1.14970E-003
     139.250  1.12900E-003
     139.672  1.15570E-003
     140.109  1.15520E-003
     140.547  1.16330E-003
     140.969  1.15860E-003
     141.406  1.16880E-003
     141.828  1.16800E-003
     142.266  1.15150E-003
     142.703  1.18490E-003
     143.109  1.21110E-003
     143.547  1.18270E-003
     143.984  1.22680E-003
     144.406  1.19630E-003
     144.844  1.23830E-003
     145.266  1.21920E-003
     145.703  1.21190E-003
     146.141  1.22660E-003
     146.562  1.22420E-003
     147.000  1.26040E-003
     147.422  1.23120E-003
     147.859  1.27630E-003
     148.297  1.24730E-003
     148.719  1.26880E-003
     149.156  1.26710E-003
     149.594  1.26880E-003
     150.016  1.28490E-003
     150.453  1.25810E-003
     150.875  1.30740E-003
     151.312  1.28110E-003
     151.734  1.29620E-003
     152.156  1.32780E-003
     152.594  1.31600E-003
     153.031  1.32400E-003
     153.453  1.31670E-003
     153.891  1.32240E-003
     154.312  1.33700E-003
     154.750  1.31990E-003
     155.187  1.35530E-003
     155.609  1.34470E-003
     156.047  1.36460E-003
     156.484  1.37570E-003
     156.906  1.37690E-003
     157.344  1.37310E-003
     157.766  1.38190E-003
     158.203  1.38620E-003
     158.625  1.36470E-003
     159.062  1.40310E-003
     159.734  1.41110E-003
     160.172  1.41530E-003
     160.609  1.43570E-003
     161.016  1.42810E-003
     161.453  1.43180E-003
     161.875  1.43660E-003
     162.312  1.41530E-003
     162.750  1.46410E-003
     163.172  1.43560E-003
     163.609  1.47640E-003
     164.031  1.46620E-003
     164.469  1.47810E-003
     164.906  1.50330E-003
     165.344  1.47500E-003
     165.766  1.48450E-003
     166.203  1.49240E-003
     166.641  1.47450E-003
     167.062  1.48200E-003
     167.484  1.52800E-003
     167.922  1.51240E-003
     168.344  1.52960E-003
     168.781  1.54040E-003
     169.219  1.51660E-003
     169.641  1.56020E-003
     170.500  1.53790E-003
     170.937  1.55420E-003
     171.359  1.56520E-003
     171.797  1.54850E-003
     172.219  1.59530E-003
     172.656  1.57250E-003
     173.094  1.59370E-003
     173.516  1.57500E-003
     173.953  1.59610E-003
     174.375  1.58540E-003
     174.812  1.59680E-003
